Temps;Canal B
(ms);(V)

-340,78718640;0,00762963
-340,45950641;0,00762963
-340,13182641;0,00762963
-339,80414641;0,00762963
-339,47646641;0,00762963
-339,14878641;0,00762963
-338,82110642;-0,03707999
-338,49342642;0,00762963
-338,16574642;0,00762963
-337,83806642;0,00762963
-337,51038642;0,00762963
-337,18270643;-0,03707999
-336,85502643;0,00762963
-336,52734643;0,00762963
-336,19966643;0,00762963
-335,87198643;0,00762963
-335,54430644;0,00762963
-335,21662644;0,00762963
-334,88894644;0,00762963
-334,56126644;0,00762963
-334,23358644;0,00762963
-333,90590645;0,00762963
-333,57822645;0,00762963
-333,25054645;0,00762963
-332,92286645;0,00762963
-332,59518645;0,00762963
-332,26750646;-0,03707999
-331,93982646;-0,03707999
-331,61214646;0,00762963
-331,28446646;0,00762963
-330,95678646;0,00762963
-330,62910647;0,00762963
-330,30142647;0,00762963
-329,97374647;0,00762963
-329,64606647;0,00762963
-329,31838647;0,00762963
-328,99070648;0,00762963
-328,66302648;0,00762963
-328,33534648;0,00762963
-328,00766648;0,00762963
-327,67998648;0,00762963
-327,35230649;0,00762963
-327,02462649;0,00762963
-326,69694649;0,00762963
-326,36926649;0,00762963
-326,04158649;-0,03707999
-325,71390650;0,00762963
-325,38622650;0,00762963
-325,05854650;0,00762963
-324,73086650;0,00762963
-324,40318650;0,00762963
-324,07550651;0,00762963
-323,74782651;-0,03707999
-323,42014651;0,00762963
-323,09246651;0,00762963
-322,76478651;0,00762963
-322,43710652;0,00762963
-322,10942652;0,00762963
-321,78174652;0,00762963
-321,45406652;0,00762963
-321,12638652;0,00762963
-320,79870653;0,00762963
-320,47102653;0,00762963
-320,14334653;0,00762963
-319,81566653;0,00762963
-319,48798653;0,00762963
-319,16030654;0,00762963
-318,83262654;0,00762963
-318,50494654;0,00762963
-318,17726654;0,00762963
-317,84958654;0,00762963
-317,52190655;0,00762963
-317,19422655;0,00762963
-316,86654655;0,00762963
-316,53886655;0,00762963
-316,21118655;0,00762963
-315,88350656;0,00762963
-315,55582656;0,00762963
-315,22814656;0,00762963
-314,90046656;0,00762963
-314,57278656;0,00762963
-314,24510657;0,00762963
-313,91742657;0,00762963
-313,58974657;0,00762963
-313,26206657;0,00762963
-312,93438657;0,00762963
-312,60670658;0,00762963
-312,27902658;0,00762963
-311,95134658;0,00762963
-311,62366658;0,00762963
-311,29598658;0,00762963
-310,96830658;0,00762963
-310,64062659;0,00762963
-310,31294659;0,00762963
-309,98526659;0,00762963
-309,65758659;0,00762963
-309,32990659;-0,03707999
-309,00222660;0,00762963
-308,67454660;0,00762963
-308,34686660;0,00762963
-308,01918660;0,00762963
-307,69150660;0,00762963
-307,36382661;0,00762963
-307,03614661;0,00762963
-306,70846661;0,00762963
-306,38078661;-0,03707999
-306,05310661;0,00762963
-305,72542662;0,00762963
-305,39774662;0,00762963
-305,07006662;0,00762963
-304,74238662;0,00762963
-304,41470662;0,00762963
-304,08702663;0,00762963
-303,75934663;0,00762963
-303,43166663;0,00762963
-303,10398663;0,00762963
-302,77630663;0,00762963
-302,44862664;0,00762963
-302,12094664;0,00762963
-301,79326664;0,00762963
-301,46558664;0,00762963
-301,13790664;0,00762963
-300,81022665;0,00762963
-300,48254665;0,00762963
-300,15486665;0,00762963
-299,82718665;0,00762963
-299,49950665;0,00762963
-299,17182666;0,00762963
-298,84414666;-0,03707999
-298,51646666;0,00762963
-298,18878666;0,00762963
-297,86110666;0,00762963
-297,53342667;-0,03707999
-297,20574667;0,00762963
-296,87806667;0,00762963
-296,55038667;0,00762963
-296,22270667;0,00762963
-295,89502668;-0,03707999
-295,56734668;0,00762963
-295,23966668;0,00762963
-294,91198668;0,00762963
-294,58430668;0,00762963
-294,25662669;0,00762963
-293,92894669;0,00762963
-293,60126669;0,00762963
-293,27358669;0,00762963
-292,94590669;0,00762963
-292,61822670;0,00762963
-292,29054670;0,00762963
-291,96286670;0,00762963
-291,63518670;0,00762963
-291,30750670;0,00762963
-290,97982671;0,00762963
-290,65214671;-0,03707999
-290,32446671;0,00762963
-289,99678671;0,00762963
-289,66910671;0,00762963
-289,34142672;-0,03707999
-289,01374672;0,00762963
-288,68606672;0,00762963
-288,35838672;0,00762963
-288,03070672;0,00762963
-287,70302673;-0,03707999
-287,37534673;0,00762963
-287,04766673;0,00762963
-286,71998673;0,00762963
-286,39230673;0,00762963
-286,06462674;0,00762963
-285,73694674;0,00762963
-285,40926674;0,00762963
-285,08158674;0,00762963
-284,75390674;0,00762963
-284,42622675;0,00762963
-284,09854675;0,00762963
-283,77086675;-0,03707999
-283,44318675;0,00762963
-283,11550675;0,00762963
-282,78782676;0,00762963
-282,46014676;0,00762963
-282,13246676;-0,03707999
-281,80478676;0,00762963
-281,47710676;-0,03707999
-281,14942677;0,00762963
-280,82174677;0,00762963
-280,49406677;0,00762963
-280,16638677;0,00762963
-279,83870677;0,00762963
-279,51102678;-0,03707999
-279,18334678;0,00762963
-278,85566678;0,00762963
-278,52798678;0,00762963
-278,20030678;0,00762963
-277,87262679;-0,03707999
-277,54494679;0,00762963
-277,21726679;0,00762963
-276,88958679;0,00762963
-276,56190679;0,00762963
-276,23422680;0,00762963
-275,90654680;0,00762963
-275,57886680;-0,03707999
-275,25118680;0,00762963
-274,92350680;0,00762963
-274,59582681;0,00762963
-274,26814681;0,00762963
-273,94046681;0,00762963
-273,61278681;0,00762963
-273,28510681;0,00762963
-272,95742682;0,00762963
-272,62974682;0,00762963
-272,30206682;0,00762963
-271,97438682;0,00762963
-271,64670682;0,00762963
-271,31902683;0,00762963
-270,99134683;0,00762963
-270,66366683;0,00762963
-270,33598683;0,00762963
-270,00830683;0,00762963
-269,68062684;-0,03707999
-269,35294684;0,00762963
-269,02526684;0,00762963
-268,69758684;0,00762963
-268,36990684;0,00762963
-268,04222685;0,00762963
-267,71454685;-0,03707999
-267,38686685;0,00762963
-267,05918685;0,00762963
-266,73150685;0,00762963
-266,40382686;0,00762963
-266,07614686;0,00762963
-265,74846686;0,00762963
-265,42078686;0,00762963
-265,09310686;0,00762963
-264,76542687;0,00762963
-264,43774687;0,00762963
-264,11006687;0,00762963
-263,78238687;0,00762963
-263,45470687;-0,03707999
-263,12702688;0,00762963
-262,79934688;0,00762963
-262,47166688;0,00762963
-262,14398688;0,00762963
-261,81630688;0,00762963
-261,48862689;0,00762963
-261,16094689;0,00762963
-260,83326689;0,00762963
-260,50558689;0,00762963
-260,17790689;0,00762963
-259,85022690;0,00762963
-259,52254690;0,00762963
-259,19486690;-0,03707999
-258,86718690;0,00762963
-258,53950690;0,00762963
-258,21182691;0,00762963
-257,88414691;0,00762963
-257,55646691;0,00762963
-257,22878691;0,00762963
-256,90110691;0,00762963
-256,57342692;0,00762963
-256,24574692;0,00762963
-255,91806692;0,00762963
-255,59038692;0,00762963
-255,26270692;0,00762963
-254,93502693;0,00762963
-254,60734693;0,00762963
-254,27966693;0,00762963
-253,95198693;0,00762963
-253,62430693;0,00762963
-253,29662694;0,00762963
-252,96894694;0,00762963
-252,64126694;0,00762963
-252,31358694;0,00762963
-251,98590694;0,00762963
-251,65822695;0,00762963
-251,33054695;0,00762963
-251,00286695;0,00762963
-250,67518695;0,00762963
-250,34750695;0,00762963
-250,01982696;0,00762963
-249,69214696;0,00762963
-249,36446696;0,00762963
-249,03678696;0,00762963
-248,70910696;0,00762963
-248,38142697;0,00762963
-248,05374697;0,00762963
-247,72606697;0,00762963
-247,39838697;-0,03707999
-247,07070697;0,00762963
-246,74302698;0,00762963
-246,41534698;0,00762963
-246,08766698;0,00762963
-245,75998698;-0,03707999
-245,43230698;0,00762963
-245,10462699;0,00762963
-244,77694699;0,00762963
-244,44926699;0,00762963
-244,12158699;0,00762963
-243,79390699;0,00762963
-243,46622700;0,00762963
-243,13854700;0,00762963
-242,81086700;0,00762963
-242,48318700;0,00762963
-242,15550700;0,00762963
-241,82782701;0,00762963
-241,50014701;0,00762963
-241,17246701;0,00762963
-240,84478701;0,00762963
-240,51710701;0,00762963
-240,18942702;0,00762963
-239,86174702;0,00762963
-239,53406702;0,00762963
-239,20638702;0,00762963
-238,87870702;0,00762963
-238,55102703;0,00762963
-238,22334703;0,00762963
-237,89566703;0,00762963
-237,56798703;0,00762963
-237,24030703;0,00762963
-236,91262704;0,00762963
-236,58494704;0,00762963
-236,25726704;0,00762963
-235,92958704;0,00762963
-235,60190704;0,00762963
-235,27422705;0,00762963
-234,94654705;0,00762963
-234,61886705;0,00762963
-234,29118705;0,00762963
-233,96350705;0,00762963
-233,63582705;0,00762963
-233,30814706;-0,03707999
-232,98046706;0,00762963
-232,65278706;0,00762963
-232,32510706;0,00762963
-231,99742706;-0,03707999
-231,66974707;-0,03707999
-231,34206707;-0,03707999
-231,01438707;0,00762963
-230,68670707;0,00762963
-230,35902707;0,00762963
-230,03134708;0,00762963
-229,70366708;-0,03707999
-229,37598708;0,00762963
-229,04830708;0,00762963
-228,72062708;0,00762963
-228,39294709;0,00762963
-228,06526709;0,00762963
-227,73758709;0,00762963
-227,40990709;0,00762963
-227,08222709;0,00762963
-226,75454710;0,00762963
-226,42686710;0,00762963
-226,09918710;0,00762963
-225,77150710;0,00762963
-225,44382710;0,00762963
-225,11614711;0,00762963
-224,78846711;0,00762963
-224,46078711;0,00762963
-224,13310711;0,00762963
-223,80542711;0,00762963
-223,47774712;0,00762963
-223,15006712;0,00762963
-222,82238712;-0,03707999
-222,49470712;0,00762963
-222,16702712;-0,03707999
-221,83934713;0,00762963
-221,51166713;0,00762963
-221,18398713;0,00762963
-220,85630713;0,00762963
-220,52862713;0,00762963
-220,20094714;0,00762963
-219,87326714;0,00762963
-219,54558714;0,00762963
-219,21790714;-0,03707999
-218,89022714;0,00762963
-218,56254715;0,00762963
-218,23486715;0,00762963
-217,90718715;0,00762963
-217,57950715;0,00762963
-217,25182715;0,00762963
-216,92414716;-0,03707999
-216,59646716;0,00762963
-216,26878716;0,00762963
-215,94110716;0,00762963
-215,61342716;-0,03707999
-215,28574717;0,00762963
-214,95806717;0,00762963
-214,63038717;-0,03707999
-214,30270717;0,00762963
-213,97502717;0,00762963
-213,64734718;0,00762963
-213,31966718;0,00762963
-212,99198718;0,00762963
-212,66430718;0,00762963
-212,33662718;0,00762963
-212,00894719;0,00762963
-211,68126719;0,00762963
-211,35358719;0,00762963
-211,02590719;0,00762963
-210,69822719;0,00762963
-210,37054720;0,00762963
-210,04286720;0,00762963
-209,71518720;0,00762963
-209,38750720;0,00762963
-209,05982720;0,00762963
-208,73214721;-0,03707999
-208,40446721;0,00762963
-208,07678721;0,00762963
-207,74910721;0,00762963
-207,42142721;0,00762963
-207,09374722;0,00762963
-206,76606722;0,00762963
-206,43838722;0,00762963
-206,11070722;0,00762963
-205,78302722;0,00762963
-205,45534723;0,00762963
-205,12766723;0,00762963
-204,79998723;0,00762963
-204,47230723;0,00762963
-204,14462723;0,00762963
-203,81694724;0,00762963
-203,48926724;0,00762963
-203,16158724;0,00762963
-202,83390724;0,00762963
-202,50622724;-0,03707999
-202,17854725;0,00762963
-201,85086725;0,00762963
-201,52318725;0,00762963
-201,19550725;-0,03707999
-200,86782725;0,00762963
-200,54014726;0,00762963
-200,21246726;-0,03707999
-199,88478726;0,00762963
-199,55710726;0,00762963
-199,22942726;0,00762963
-198,90174727;0,00762963
-198,57406727;0,00762963
-198,24638727;0,00762963
-197,91870727;-0,03707999
-197,59102727;0,00762963
-197,26334728;0,00762963
-196,93566728;0,00762963
-196,60798728;0,00762963
-196,28030728;0,00762963
-195,95262728;0,00762963
-195,62494729;0,00762963
-195,29726729;0,00762963
-194,96958729;0,00762963
-194,64190729;0,00762963
-194,31422729;0,00762963
-193,98654730;0,00762963
-193,65886730;0,00762963
-193,33118730;0,00762963
-193,00350730;0,00762963
-192,67582730;0,00762963
-192,34814731;0,00762963
-192,02046731;0,00762963
-191,69278731;0,00762963
-191,36510731;0,00762963
-191,03742731;0,00762963
-190,70974732;0,00762963
-190,38206732;0,00762963
-190,05438732;0,00762963
-189,72670732;0,00762963
-189,39902732;0,00762963
-189,07134733;-0,03707999
-188,74366733;0,00762963
-188,41598733;0,00762963
-188,08830733;0,00762963
-187,76062733;0,00762963
-187,43294734;0,00762963
-187,10526734;0,00762963
-186,77758734;0,00762963
-186,44990734;0,00762963
-186,12222734;0,00762963
-185,79454735;-0,03707999
-185,46686735;0,00762963
-185,13918735;0,00762963
-184,81150735;-0,03707999
-184,48382735;0,00762963
-184,15614736;0,00762963
-183,82846736;0,00762963
-183,50078736;0,00762963
-183,17310736;0,00762963
-182,84542736;0,00762963
-182,51774737;0,00762963
-182,19006737;0,00762963
-181,86238737;0,00762963
-181,53470737;-0,03707999
-181,20702737;-0,03707999
-180,87934738;0,00762963
-180,55166738;0,00762963
-180,22398738;-0,03707999
-179,89630738;-0,03707999
-179,56862738;-0,03707999
-179,24094739;0,00762963
-178,91326739;0,00762963
-178,58558739;0,00762963
-178,25790739;0,00762963
-177,93022739;0,00762963
-177,60254740;-0,03707999
-177,27486740;0,00762963
-176,94718740;0,00762963
