Temps;Canal B
(ms);(V)

-394,51508317;0,00762963
-394,18740317;0,00762963
-393,85972318;0,00762963
-393,53204318;0,00762963
-393,20436318;0,00762963
-392,87668318;0,00762963
-392,54900318;0,00762963
-392,22132319;0,00762963
-391,89364319;-0,03707999
-391,56596319;0,00762963
-391,23828319;0,00762963
-390,91060319;0,00762963
-390,58292320;0,00762963
-390,25524320;0,00762963
-389,92756320;0,00762963
-389,59988320;0,00762963
-389,27220320;0,00762963
-388,94452321;0,00762963
-388,61684321;0,00762963
-388,28916321;0,00762963
-387,96148321;0,00762963
-387,63380321;0,00762963
-387,30612322;0,00762963
-386,97844322;0,00762963
-386,65076322;0,00762963
-386,32308322;0,00762963
-385,99540322;0,00762963
-385,66772323;0,00762963
-385,34004323;0,00762963
-385,01236323;0,00762963
-384,68468323;0,00762963
-384,35700323;0,00762963
-384,02932324;0,00762963
-383,70164324;-0,03707999
-383,37396324;0,00762963
-383,04628324;0,00762963
-382,71860324;0,00762963
-382,39092325;0,00762963
-382,06324325;0,00762963
-381,73556325;0,00762963
-381,40788325;-0,03707999
-381,08020325;0,00762963
-380,75252326;0,00762963
-380,42484326;0,00762963
-380,09716326;0,00762963
-379,76948326;0,00762963
-379,44180326;0,00762963
-379,11412327;-0,03707999
-378,78644327;0,00762963
-378,45876327;0,00762963
-378,13108327;0,00762963
-377,80340327;0,00762963
-377,47572327;0,00762963
-377,14804328;0,00762963
-376,82036328;0,00762963
-376,49268328;0,00762963
-376,16500328;0,00762963
-375,83732328;0,00762963
-375,50964329;0,00762963
-375,18196329;0,00762963
-374,85428329;0,00762963
-374,52660329;0,00762963
-374,19892329;0,00762963
-373,87124330;0,00762963
-373,54356330;0,00762963
-373,21588330;-0,03707999
-372,88820330;-0,03707999
-372,56052330;0,00762963
-372,23284331;0,00762963
-371,90516331;0,00762963
-371,57748331;0,00762963
-371,24980331;0,00762963
-370,92212331;0,00762963
-370,59444332;0,00762963
-370,26676332;0,00762963
-369,93908332;0,00762963
-369,61140332;0,00762963
-369,28372332;0,00762963
-368,95604333;0,00762963
-368,62836333;0,00762963
-368,30068333;0,00762963
-367,97300333;0,00762963
-367,64532333;0,00762963
-367,31764334;0,00762963
-366,98996334;0,00762963
-366,66228334;0,00762963
-366,33460334;0,00762963
-366,00692334;0,00762963
-365,67924335;0,00762963
-365,35156335;0,00762963
-365,02388335;0,00762963
-364,69620335;0,00762963
-364,36852335;0,00762963
-364,04084336;0,00762963
-363,71316336;0,00762963
-363,38548336;0,00762963
-363,05780336;0,00762963
-362,73012336;0,00762963
-362,40244337;0,00762963
-362,07476337;0,00762963
