Temps;Canal A;Canal B;Veb;Vec
(ms);(V);(V);(V);(V)

-5,35737466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,35225466;0,84170050;0,27216410;-0,67667160;-0,67667160
-5,34713466;0,82332840;0,27216410;-0,65829950;-0,65829950
-5,34201466;0,84170050;0,27216410;-0,67667160;-0,67667160
-5,33689466;0,82332840;0,27216410;-0,65829950;-0,65829950
-5,33177466;0,84170050;0,27216410;-0,67667160;-0,67667160
-5,32665466;0,82332840;0,27216410;-0,65829950;-0,65829950
-5,32153466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,31641466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,31129466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,30617466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,30105466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,29593466;0,84170050;0,29023100;-0,67667160;-0,67667160
-5,29081466;0,82332840;0,29023100;-0,65829950;-0,65829950
-5,28569466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,28057466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,27545466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,27033466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,26521466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,26009466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,25497466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,24985466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,24473466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,23961466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,23449466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,22937466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,22425466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,21913466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,21401466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,20889466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,20377466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,19865466;0,84170050;0,29023100;-0,67667160;-0,67667160
-5,19353466;0,82332840;0,27216410;-0,67667160;-0,67667160
-5,18841466;0,82332840;0,27216410;-0,65829950;-0,65829950
-5,18329466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,17817466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,17305466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,16793466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,16281466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,15769466;0,84170050;0,29023100;-0,67667160;-0,67667160
-5,15257466;0,82332840;0,29023100;-0,67667160;-0,67667160
-5,14745466;0,82332840;0,27216410;-0,65829950;-0,65829950
-5,14233466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,13721466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,13209466;0,84170050;0,29023100;-0,67667160;-0,67667160
-5,12697466;0,82332840;0,29023100;-0,65829950;-0,65829950
-5,12185466;0,84170050;0,27216410;-0,67667160;-0,67667160
-5,11673466;0,82332840;0,27216410;-0,65829950;-0,65829950
-5,11161466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,10649466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,10137466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,09625466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,09113466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,08601466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,08089466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,07577466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,07065466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,06553466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,06041466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,05529466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,05017466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,04505466;0,84170050;0,27216410;-0,67667160;-0,67667160
-5,03993466;0,82332840;0,27216410;-0,65829950;-0,65829950
-5,03481466;0,84170050;0,29023100;-0,65829950;-0,65829950
-5,02969466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,02457466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,01945466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,01433466;0,84170050;0,27216410;-0,65829950;-0,65829950
-5,00921466;0,84170050;0,29023100;-0,67667160;-0,67667160
-5,00409466;0,82332840;0,27216410;-0,65829950;-0,65829950
-4,99897466;0,84170050;0,27216410;0,18688010;0,18688010
-4,99385466;1,68688000;0,00128178;0,42571790;0,42571790
-4,98873466;1,92571800;0,00128178;0,46246220;0,46246220
-4,98361466;1,96246200;-0,01672414;0,46246220;0,46246220
-4,97849466;1,96246200;0,00128178;0,46246220;0,46246220
-4,97337466;1,96246200;0,00128178;0,46246220;0,46246220
-4,96825466;1,96246200;-0,01672414;0,48083440;0,48083440
-4,96313466;1,98083400;0,00128178;0,46246220;0,46246220
-4,95801466;1,96246200;0,00128178;0,46246220;0,46246220
-4,95289466;1,96246200;0,00128178;0,46246220;0,46246220
-4,94777466;1,96246200;0,00128178;0,46246220;0,46246220
-4,94265466;1,96246200;0,00128178;0,46246220;0,46246220
-4,93753466;1,96246200;0,00128178;0,46246220;0,46246220
-4,93241466;1,96246200;0,00128178;0,46246220;0,46246220
-4,92729466;1,96246200;0,00128178;0,46246220;0,46246220
-4,92217466;1,96246200;0,00128178;0,46246220;0,46246220
-4,91705466;1,96246200;0,00128178;0,46246220;0,46246220
-4,91193466;1,96246200;0,00128178;0,46246220;0,46246220
-4,90681466;1,96246200;0,00128178;0,48083440;0,48083440
-4,90169466;1,98083400;0,00128178;0,46246220;0,46246220
-4,89657466;1,96246200;0,00128178;0,46246220;0,46246220
-4,89145466;1,96246200;0,00128178;0,46246220;0,46246220
-4,88633466;1,96246200;0,00128178;0,46246220;0,46246220
-4,88121466;1,96246200;0,00128178;0,46246220;0,46246220
-4,87609466;1,96246200;0,00128178;0,46246220;0,46246220
-4,87097466;1,96246200;0,00128178;0,46246220;0,46246220
-4,86585466;1,96246200;0,00128178;0,46246220;0,46246220
-4,86073466;1,96246200;0,00128178;0,46246220;0,46246220
-4,85561466;1,96246200;0,00128178;0,46246220;0,46246220
-4,85049466;1,96246200;0,00128178;0,46246220;0,46246220
-4,84537466;1,96246200;0,00128178;0,46246220;0,46246220
-4,84025466;1,96246200;0,00128178;0,48083440;0,48083440
-4,83513466;1,98083400;0,00128178;0,46246220;0,46246220
-4,83001466;1,96246200;0,00128178;0,46246220;0,46246220
-4,82489466;1,96246200;0,00128178;0,46246220;0,46246220
-4,81977466;1,96246200;0,00128178;0,46246220;0,46246220
-4,81465466;1,96246200;0,00128178;0,46246220;0,46246220
-4,80953466;1,96246200;0,00128178;0,46246220;0,46246220
-4,80441466;1,96246200;0,00128178;0,46246220;0,46246220
-4,79929466;1,96246200;0,00128178;0,46246220;0,46246220
-4,79417466;1,96246200;0,00128178;0,46246220;0,46246220
-4,78905466;1,96246200;0,00128178;0,46246220;0,46246220
-4,78393466;1,96246200;0,00128178;0,46246220;0,46246220
-4,77881466;1,96246200;0,00128178;0,46246220;0,46246220
-4,77369466;1,96246200;0,00128178;0,46246220;0,46246220
-4,76857466;1,96246200;0,00128178;0,46246220;0,46246220
-4,76345466;1,96246200;0,00128178;0,46246220;0,46246220
-4,75833466;1,96246200;0,00128178;0,46246220;0,46246220
-4,75321466;1,96246200;0,00128178;0,46246220;0,46246220
-4,74809466;1,96246200;0,00128178;0,46246220;0,46246220
-4,74297466;1,96246200;0,00128178;0,46246220;0,46246220
-4,73785466;1,96246200;0,00128178;0,46246220;0,46246220
-4,73273466;1,96246200;0,00128178;0,46246220;0,46246220
-4,72761466;1,96246200;0,00128178;0,46246220;0,46246220
-4,72249466;1,96246200;0,00128178;0,46246220;0,46246220
-4,71737466;1,96246200;0,00128178;0,46246220;0,46246220
-4,71225466;1,96246200;0,00128178;0,46246220;0,46246220
-4,70713466;1,96246200;0,00128178;0,46246220;0,46246220
-4,70201466;1,96246200;0,00128178;0,46246220;0,46246220
-4,69689466;1,96246200;0,00128178;0,46246220;0,46246220
-4,69177466;1,96246200;0,00128178;0,46246220;0,46246220
-4,68665466;1,96246200;0,01928770;0,46246220;0,46246220
-4,68153466;1,96246200;0,00128178;0,46246220;0,46246220
-4,67641467;1,96246200;-0,01672414;0,46246220;0,46246220
-4,67129467;1,96246200;0,00128178;0,46246220;0,46246220
-4,66617467;1,96246200;0,00128178;0,46246220;0,46246220
-4,66105467;1,96246200;0,00128178;0,46246220;0,46246220
-4,65593467;1,96246200;0,00128178;0,46246220;0,46246220
-4,65081467;1,96246200;0,00128178;0,48083440;0,48083440
-4,64569467;1,98083400;0,00128178;0,46246220;0,46246220
-4,64057467;1,96246200;-0,01672414;0,46246220;0,46246220
-4,63545467;1,96246200;0,00128178;0,46246220;0,46246220
-4,63033467;1,96246200;0,00128178;0,46246220;0,46246220
-4,62521467;1,96246200;0,00128178;0,46246220;0,46246220
-4,62009467;1,96246200;0,00128178;0,46246220;0,46246220
-4,61497467;1,96246200;0,00128178;0,46246220;0,46246220
-4,60985467;1,96246200;0,00128178;0,46246220;0,46246220
-4,60473467;1,96246200;0,00128178;0,48083440;0,48083440
-4,59961467;1,98083400;0,00128178;0,46246220;0,46246220
-4,59449467;1,96246200;0,00128178;0,46246220;0,46246220
-4,58937467;1,96246200;0,00128178;0,46246220;0,46246220
-4,58425467;1,96246200;0,00128178;0,48083440;0,48083440
-4,57913467;1,98083400;0,00128178;0,46246220;0,46246220
-4,57401467;1,96246200;0,00128178;0,46246220;0,46246220
-4,56889467;1,96246200;0,00128178;0,46246220;0,46246220
-4,56377467;1,96246200;0,00128178;0,46246220;0,46246220
-4,55865467;1,96246200;0,00128178;0,46246220;0,46246220
-4,55353467;1,96246200;0,00128178;0,46246220;0,46246220
-4,54841467;1,96246200;0,00128178;0,46246220;0,46246220
-4,54329467;1,96246200;0,00128178;0,46246220;0,46246220
-4,53817467;1,96246200;0,00128178;0,46246220;0,46246220
-4,53305467;1,96246200;0,00128178;0,46246220;0,46246220
-4,52793467;1,96246200;0,00128178;0,46246220;0,46246220
-4,52281467;1,96246200;0,00128178;0,46246220;0,46246220
-4,51769467;1,96246200;0,00128178;0,46246220;0,46246220
-4,51257467;1,96246200;0,00128178;0,46246220;0,46246220
-4,50745467;1,96246200;0,00128178;0,46246220;0,46246220
-4,50233467;1,96246200;0,00128178;-0,27248450;-0,27248450
-4,49721467;1,22751500;0,00128178;-0,65829950;-0,65829950
-4,49209467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,48697467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,48185467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,47673467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,47161467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,46649467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,46137467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,45625467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,45113467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,44601467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,44089467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,43577467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,43065467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,42553467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,42041467;0,84170050;0,29023100;-0,67667160;-0,67667160
-4,41529467;0,82332840;0,27216410;-0,65829950;-0,65829950
-4,41017467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,40505467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,39993467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,39481467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,38969467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,38457467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,37945467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,37433467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,36921467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,36409467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,35897467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,35385467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,34873467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,34361467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,33849467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,33337467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,32825467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,32313467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,31801467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,31289467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,30777467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,30265467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,29753467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,29241467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,28729467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,28217467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,27705467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,27193467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,26681467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,26169467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,25657467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,25145467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,24633467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,24121467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,23609467;0,84170050;0,27216410;-0,67667160;-0,67667160
-4,23097467;0,82332840;0,27216410;-0,65829950;-0,65829950
-4,22585467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,22073467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,21561467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,21049467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,20537467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,20025467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,19513467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,19001467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,18489467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,17977467;0,84170050;0,29023100;-0,67667160;-0,67667160
-4,17465467;0,82332840;0,27216410;-0,65829950;-0,65829950
-4,16953467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,16441467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,15929467;0,84170050;0,27216410;-0,67667160;-0,67667160
-4,15417467;0,82332840;0,27216410;-0,65829950;-0,65829950
-4,14905467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,14393467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,13881467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,13369467;0,84170050;0,27216410;-0,67667160;-0,67667160
-4,12857467;0,82332840;0,27216410;-0,65829950;-0,65829950
-4,12345467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,11833467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,11321467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,10809467;0,84170050;0,27216410;-0,67667160;-0,67667160
-4,10297467;0,82332840;0,27216410;-0,65829950;-0,65829950
-4,09785467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,09273467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,08761467;0,84170050;0,27216410;-0,67667160;-0,67667160
-4,08249467;0,82332840;0,27216410;-0,65829950;-0,65829950
-4,07737467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,07225467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,06713467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,06201467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,05689467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,05177467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,04665467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,04153467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,03641467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,03129467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,02617467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,02105467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,01593467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,01081467;0,84170050;0,29023100;-0,65829950;-0,65829950
-4,00569467;0,84170050;0,27216410;-0,65829950;-0,65829950
-4,00057467;0,84170050;0,27216410;0,00315869;0,00315869
-3,99545467;1,50315900;0,00128178;0,38897370;0,38897370
-3,99033467;1,88897400;0,00128178;0,46246220;0,46246220
-3,98521467;1,96246200;0,00128178;0,46246220;0,46246220
-3,98009467;1,96246200;0,00128178;0,46246220;0,46246220
-3,97497467;1,96246200;0,00128178;0,46246220;0,46246220
-3,96985467;1,96246200;0,00128178;0,46246220;0,46246220
-3,96473467;1,96246200;0,00128178;0,46246220;0,46246220
-3,95961467;1,96246200;0,00128178;0,46246220;0,46246220
-3,95449467;1,96246200;0,00128178;0,46246220;0,46246220
-3,94937467;1,96246200;0,00128178;0,46246220;0,46246220
-3,94425467;1,96246200;0,00128178;0,46246220;0,46246220
-3,93913467;1,96246200;0,00128178;0,46246220;0,46246220
-3,93401467;1,96246200;0,00128178;0,46246220;0,46246220
-3,92889467;1,96246200;0,00128178;0,46246220;0,46246220
-3,92377467;1,96246200;0,00128178;0,46246220;0,46246220
-3,91865467;1,96246200;0,00128178;0,46246220;0,46246220
-3,91353467;1,96246200;0,00128178;0,46246220;0,46246220
-3,90841467;1,96246200;0,00128178;0,46246220;0,46246220
-3,90329467;1,96246200;0,00128178;0,46246220;0,46246220
-3,89817467;1,96246200;0,00128178;0,46246220;0,46246220
-3,89305467;1,96246200;0,00128178;0,46246220;0,46246220
-3,88793467;1,96246200;0,00128178;0,46246220;0,46246220
-3,88281467;1,96246200;0,00128178;0,46246220;0,46246220
-3,87769467;1,96246200;0,00128178;0,46246220;0,46246220
-3,87257467;1,96246200;0,00128178;0,46246220;0,46246220
-3,86745467;1,96246200;0,00128178;0,46246220;0,46246220
-3,86233467;1,96246200;0,00128178;0,46246220;0,46246220
-3,85721467;1,96246200;0,00128178;0,46246220;0,46246220
-3,85209467;1,96246200;0,00128178;0,46246220;0,46246220
-3,84697467;1,96246200;0,00128178;0,46246220;0,46246220
-3,84185467;1,96246200;0,00128178;0,46246220;0,46246220
-3,83673467;1,96246200;0,00128178;0,48083440;0,48083440
-3,83161467;1,98083400;0,00128178;0,46246220;0,46246220
-3,82649467;1,96246200;0,00128178;0,46246220;0,46246220
-3,82137467;1,96246200;0,00128178;0,46246220;0,46246220
-3,81625467;1,96246200;0,00128178;0,48083440;0,48083440
-3,81113467;1,98083400;0,00128178;0,46246220;0,46246220
-3,80601467;1,96246200;0,00128178;0,46246220;0,46246220
-3,80089467;1,96246200;0,00128178;0,46246220;0,46246220
-3,79577467;1,96246200;0,00128178;0,46246220;0,46246220
-3,79065467;1,96246200;0,00128178;0,46246220;0,46246220
-3,78553467;1,96246200;0,00128178;0,46246220;0,46246220
-3,78041467;1,96246200;0,00128178;0,46246220;0,46246220
-3,77529467;1,96246200;0,00128178;0,46246220;0,46246220
-3,77017467;1,96246200;0,00128178;0,46246220;0,46246220
-3,76505467;1,96246200;0,00128178;0,46246220;0,46246220
-3,75993467;1,96246200;0,00128178;0,46246220;0,46246220
-3,75481467;1,96246200;0,00128178;0,48083440;0,48083440
-3,74969467;1,98083400;0,00128178;0,46246220;0,46246220
-3,74457467;1,96246200;0,00128178;0,46246220;0,46246220
-3,73945467;1,96246200;0,00128178;0,48083440;0,48083440
-3,73433467;1,98083400;0,00128178;0,46246220;0,46246220
-3,72921467;1,96246200;0,00128178;0,46246220;0,46246220
-3,72409467;1,96246200;0,00128178;0,46246220;0,46246220
-3,71897467;1,96246200;0,00128178;0,46246220;0,46246220
-3,71385467;1,96246200;0,00128178;0,46246220;0,46246220
-3,70873467;1,96246200;0,00128178;0,46246220;0,46246220
-3,70361467;1,96246200;0,00128178;0,46246220;0,46246220
-3,69849467;1,96246200;0,00128178;0,46246220;0,46246220
-3,69337467;1,96246200;-0,01672414;0,48083440;0,48083440
-3,68825467;1,98083400;0,00128178;0,48083440;0,48083440
-3,68313467;1,98083400;0,00128178;0,46246220;0,46246220
-3,67801467;1,96246200;0,00128178;0,46246220;0,46246220
-3,67289467;1,96246200;0,00128178;0,46246220;0,46246220
-3,66777467;1,96246200;0,00128178;0,48083440;0,48083440
-3,66265467;1,98083400;0,00128178;0,46246220;0,46246220
-3,65753467;1,96246200;0,00128178;0,48083440;0,48083440
-3,65241467;1,98083400;0,00128178;0,46246220;0,46246220
-3,64729467;1,96246200;0,00128178;0,46246220;0,46246220
-3,64217467;1,96246200;0,00128178;0,46246220;0,46246220
-3,63705467;1,96246200;0,00128178;0,46246220;0,46246220
-3,63193467;1,96246200;0,00128178;0,46246220;0,46246220
-3,62681467;1,96246200;0,00128178;0,46246220;0,46246220
-3,62169467;1,96246200;0,00128178;0,46246220;0,46246220
-3,61657467;1,96246200;0,00128178;0,46246220;0,46246220
-3,61145467;1,96246200;0,00128178;0,46246220;0,46246220
-3,60633467;1,96246200;0,00128178;0,46246220;0,46246220
-3,60121467;1,96246200;0,00128178;0,46246220;0,46246220
-3,59609467;1,96246200;0,00128178;0,48083440;0,48083440
-3,59097467;1,98083400;0,00128178;0,46246220;0,46246220
-3,58585467;1,96246200;0,00128178;0,46246220;0,46246220
-3,58073467;1,96246200;0,00128178;0,46246220;0,46246220
-3,57561467;1,96246200;0,00128178;0,46246220;0,46246220
-3,57049467;1,96246200;0,00128178;0,46246220;0,46246220
-3,56537467;1,96246200;0,00128178;0,46246220;0,46246220
-3,56025467;1,96246200;0,00128178;0,46246220;0,46246220
-3,55513467;1,96246200;0,00128178;0,46246220;0,46246220
-3,55001467;1,96246200;0,00128178;0,46246220;0,46246220
-3,54489467;1,96246200;0,00128178;0,46246220;0,46246220
-3,53977467;1,96246200;0,00128178;0,46246220;0,46246220
-3,53465467;1,96246200;0,00128178;0,46246220;0,46246220
-3,52953467;1,96246200;0,00128178;0,46246220;0,46246220
-3,52441467;1,96246200;0,00128178;0,46246220;0,46246220
-3,51929467;1,96246200;0,00128178;0,46246220;0,46246220
-3,51417467;1,96246200;0,00128178;0,46246220;0,46246220
-3,50905467;1,96246200;-0,01672414;0,48083440;0,48083440
-3,50393467;1,98083400;0,00128178;0,33385720;0,33385720
-3,49881467;1,83385700;0,00128178;-0,65829950;-0,65829950
-3,49369467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,48857467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,48345467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,47833467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,47321467;0,84170050;0,27216410;-0,67667160;-0,67667160
-3,46809467;0,82332840;0,27216410;-0,65829950;-0,65829950
-3,46297467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,45785467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,45273467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,44761467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,44249467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,43737467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,43225467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,42713467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,42201467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,41689467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,41177467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,40665467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,40153467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,39641467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,39129467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,38617467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,38105467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,37593467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,37081467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,36569467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,36057467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,35545467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,35033467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,34521467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,34009467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,33497467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,32985467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,32473467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,31961467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,31449467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,30937467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,30425467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,29913467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,29401467;0,84170050;0,27216410;-0,67667160;-0,67667160
-3,28889467;0,82332840;0,27216410;-0,67667160;-0,67667160
-3,28377467;0,82332840;0,27216410;-0,65829950;-0,65829950
-3,27865467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,27353467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,26841467;0,84170050;0,27216410;-0,67667160;-0,67667160
-3,26329467;0,82332840;0,27216410;-0,65829950;-0,65829950
-3,25817467;0,84170050;0,27216410;-0,67667160;-0,67667160
-3,25305467;0,82332840;0,27216410;-0,65829950;-0,65829950
-3,24793467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,24281467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,23769467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,23257467;0,84170050;0,27216410;-0,67667160;-0,67667160
-3,22745467;0,82332840;0,27216410;-0,65829950;-0,65829950
-3,22233467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,21721467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,21209467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,20697467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,20185467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,19673467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,19161467;0,84170050;0,29023100;-0,67667160;-0,67667160
-3,18649467;0,82332840;0,27216410;-0,67667160;-0,67667160
-3,18137467;0,82332840;0,29023100;-0,65829950;-0,65829950
-3,17625467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,17113467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,16601467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,16089467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,15577467;0,84170050;0,29023100;-0,65829950;-0,65829950
-3,15065467;0,84170050;0,27216410;-0,65829950;-0,65829950
-3,14553467;0,84170050;0,29023100;-0,67667160;-0,67667160
-3,14041467;0,82332840;0,27216410;-0,65829950;-0,65829950
